date,location,src,value
2020-11-24,Philadelphia,transit actual_values,48.82
2020-11-25,Philadelphia,transit actual_values,46.32
2020-11-26,Philadelphia,transit actual_values,31.67
2020-11-27,Philadelphia,transit actual_values,48.27
2020-11-28,Philadelphia,transit actual_values,46.11
2020-11-29,Philadelphia,transit actual_values,40.2
2020-11-30,Philadelphia,transit actual_values,45.67
2020-12-01,Philadelphia,transit actual_values,47.9
2020-12-02,Philadelphia,transit actual_values,46.01
2020-12-03,Philadelphia,transit actual_values,47.87
2020-12-04,Philadelphia,transit actual_values,48.34
2020-12-05,Philadelphia,transit actual_values,44.29
2020-12-06,Philadelphia,transit actual_values,39.83
2020-12-07,Philadelphia,transit actual_values,47.3
2020-12-08,Philadelphia,transit actual_values,46.63
2020-12-09,Philadelphia,transit actual_values,45.07
2020-12-10,Philadelphia,transit actual_values,46.16
2020-12-11,Philadelphia,transit actual_values,50.94
2020-12-12,Philadelphia,transit actual_values,47.77
2020-12-13,Philadelphia,transit actual_values,40.5
2020-12-14,Philadelphia,transit actual_values,44.84
2020-12-15,Philadelphia,transit actual_values,46.95
2020-12-16,Philadelphia,transit actual_values,42.03
2020-12-17,Philadelphia,transit actual_values,44.71
2020-12-18,Philadelphia,transit actual_values,52.39
2020-12-19,Philadelphia,transit actual_values,47.68
2020-12-20,Philadelphia,transit actual_values,39.97
2020-12-21,Philadelphia,transit actual_values,47.86
2020-12-22,Philadelphia,transit actual_values,47.28
2020-12-23,Philadelphia,transit actual_values,48.47
2020-12-24,Philadelphia,transit actual_values,38.47
2020-12-25,Philadelphia,transit actual_values,25.36
2020-12-26,Philadelphia,transit actual_values,40.3
2020-12-27,Philadelphia,transit actual_values,38.59
2020-12-28,Philadelphia,transit actual_values,46.81
2020-12-29,Philadelphia,transit actual_values,45.96
2020-12-30,Philadelphia,transit actual_values,46.1
2020-12-31,Philadelphia,transit actual_values,44.74
2021-01-01,Philadelphia,transit actual_values,33.92
2021-01-02,Philadelphia,transit actual_values,44.12
2021-01-03,Philadelphia,transit actual_values,38.49
2021-01-04,Philadelphia,transit actual_values,48.81
2021-01-05,Philadelphia,transit actual_values,48.78
2021-01-06,Philadelphia,transit actual_values,45.79
2020-01-13,Miami,transit actual_values,100.0
2020-01-14,Miami,transit actual_values,99.91
2020-01-15,Miami,transit actual_values,100.02
2020-01-16,Miami,transit actual_values,101.38
2020-01-17,Miami,transit actual_values,99.07
2020-01-18,Miami,transit actual_values,90.66
2020-01-19,Miami,transit actual_values,77.52
2020-01-20,Miami,transit actual_values,91.11
2020-01-21,Miami,transit actual_values,98.34
2020-01-22,Miami,transit actual_values,90.83
2020-01-23,Miami,transit actual_values,94.63
2020-01-24,Miami,transit actual_values,102.02
2020-01-25,Miami,transit actual_values,89.63
2020-01-26,Miami,transit actual_values,72.92
2020-01-27,Miami,transit actual_values,98.79
2020-01-28,Miami,transit actual_values,98.94
2020-01-29,Miami,transit actual_values,99.81
2020-01-30,Miami,transit actual_values,104.0
2020-01-31,Miami,transit actual_values,111.53
2020-02-01,Miami,transit actual_values,97.23
2020-02-02,Miami,transit actual_values,81.54
2020-02-03,Miami,transit actual_values,100.71
2020-02-04,Miami,transit actual_values,99.65
2020-02-05,Miami,transit actual_values,101.14
2020-02-06,Miami,transit actual_values,104.71
2020-02-07,Miami,transit actual_values,99.92
2020-02-08,Miami,transit actual_values,93.25
2020-02-09,Miami,transit actual_values,81.54
2020-02-10,Miami,transit actual_values,102.08
2020-02-11,Miami,transit actual_values,100.78
2020-02-12,Miami,transit actual_values,102.15
2020-02-13,Miami,transit actual_values,106.68
2020-02-14,Miami,transit actual_values,108.21
2020-02-15,Miami,transit actual_values,87.61
2020-02-16,Miami,transit actual_values,80.75
2020-02-17,Miami,transit actual_values,100.39
2020-02-18,Miami,transit actual_values,105.14
2020-02-19,Miami,transit actual_values,103.4
2020-02-20,Miami,transit actual_values,103.14
2020-02-21,Miami,transit actual_values,106.78
2020-02-22,Miami,transit actual_values,94.75
2020-02-23,Miami,transit actual_values,80.49
2020-02-24,Miami,transit actual_values,102.52
2020-02-25,Miami,transit actual_values,103.4
2020-02-26,Miami,transit actual_values,101.92
2020-02-27,Miami,transit actual_values,99.41
2020-02-28,Miami,transit actual_values,103.83
2020-02-29,Miami,transit actual_values,94.08
2020-03-01,Miami,transit actual_values,78.62
2020-03-02,Miami,transit actual_values,101.48
2020-03-03,Miami,transit actual_values,100.25
2020-03-04,Miami,transit actual_values,104.76
2020-03-05,Miami,transit actual_values,103.77
2020-03-06,Miami,transit actual_values,104.24
2020-03-07,Miami,transit actual_values,93.01
2020-03-08,Miami,transit actual_values,75.9
2020-03-09,Miami,transit actual_values,101.76
2020-03-10,Miami,transit actual_values,101.2
2020-03-11,Miami,transit actual_values,98.4
2020-03-12,Miami,transit actual_values,90.22
2020-03-13,Miami,transit actual_values,87.73
2020-03-14,Miami,transit actual_values,77.2
2020-03-15,Miami,transit actual_values,62.73
2020-03-16,Miami,transit actual_values,70.88
2020-03-17,Miami,transit actual_values,59.55
2020-03-18,Miami,transit actual_values,54.91
2020-03-19,Miami,transit actual_values,48.81
2020-03-20,Miami,transit actual_values,46.08
2020-03-21,Miami,transit actual_values,37.93
2020-03-22,Miami,transit actual_values,31.97
2020-03-23,Miami,transit actual_values,37.63
2020-03-24,Miami,transit actual_values,36.99
2020-03-25,Miami,transit actual_values,36.21
2020-03-26,Miami,transit actual_values,34.42
2020-03-27,Miami,transit actual_values,35.45
2020-03-28,Miami,transit actual_values,30.95
2020-03-29,Miami,transit actual_values,27.22
2020-03-30,Miami,transit actual_values,33.86
2020-03-31,Miami,transit actual_values,34.24
2020-04-01,Miami,transit actual_values,31.18
2020-04-02,Miami,transit actual_values,29.73
2020-04-03,Miami,transit actual_values,29.54
2020-04-04,Miami,transit actual_values,27.86
2020-04-05,Miami,transit actual_values,24.05
2020-04-06,Miami,transit actual_values,28.32
2020-04-07,Miami,transit actual_values,28.04
2020-04-08,Miami,transit actual_values,29.64
2020-04-09,Miami,transit actual_values,29.78
2020-04-10,Miami,transit actual_values,29.39
2020-04-11,Miami,transit actual_values,26.74
2020-04-12,Miami,transit actual_values,22.43
2020-04-13,Miami,transit actual_values,29.61
2020-04-14,Miami,transit actual_values,29.2
2020-04-15,Miami,transit actual_values,28.06
2020-04-16,Miami,transit actual_values,28.14
2020-04-17,Miami,transit actual_values,30.06
2020-04-18,Miami,transit actual_values,27.05
2020-04-19,Miami,transit actual_values,24.69
2020-04-20,Miami,transit actual_values,30.64
2020-04-21,Miami,transit actual_values,31.41
2020-04-22,Miami,transit actual_values,29.31
2020-04-23,Miami,transit actual_values,30.41
2020-04-24,Miami,transit actual_values,32.98
2020-04-25,Miami,transit actual_values,30.16
2020-04-26,Miami,transit actual_values,25.44
2020-04-27,Miami,transit actual_values,32.78
2020-04-28,Miami,transit actual_values,33.41
2020-04-29,Miami,transit actual_values,33.44
2020-04-30,Miami,transit actual_values,30.94
2020-05-01,Miami,transit actual_values,35.28
2020-05-02,Miami,transit actual_values,32.66
2020-05-03,Miami,transit actual_values,30.07
2020-05-04,Miami,transit actual_values,37.91
2020-05-05,Miami,transit actual_values,38.6
2020-05-06,Miami,transit actual_values,37.76
2020-05-07,Miami,transit actual_values,36.02
2020-05-08,Miami,transit actual_values,38.93
2020-05-09,Miami,transit actual_values,37.17
2020-05-10,Miami,transit actual_values,26.61
2020-05-11,Miami,transit actual_values,26.61
2020-05-12,Miami,transit actual_values,26.61
2020-05-13,Miami,transit actual_values,39.46
2020-05-14,Miami,transit actual_values,37.07
2020-05-15,Miami,transit actual_values,34.91
2020-05-16,Miami,transit actual_values,36.15
2020-05-17,Miami,transit actual_values,33.99
2020-05-18,Miami,transit actual_values,39.96
2020-05-19,Miami,transit actual_values,42.44
2020-05-20,Miami,transit actual_values,42.85
2020-05-21,Miami,transit actual_values,42.04
2020-05-22,Miami,transit actual_values,46.38
2020-05-23,Miami,transit actual_values,41.69
2020-05-24,Miami,transit actual_values,30.6
2020-05-25,Miami,transit actual_values,33.56
2020-05-26,Miami,transit actual_values,44.75
2020-05-27,Miami,transit actual_values,46.19
2020-05-28,Miami,transit actual_values,49.1
2020-05-29,Miami,transit actual_values,50.31
2020-05-30,Miami,transit actual_values,47.88
2020-05-31,Miami,transit actual_values,38.79
2020-06-01,Miami,transit actual_values,49.15
2020-06-02,Miami,transit actual_values,49.24
2020-06-03,Miami,transit actual_values,45.99
2020-06-04,Miami,transit actual_values,46.36
2020-06-05,Miami,transit actual_values,51.74
2020-06-06,Miami,transit actual_values,47.93
2020-06-07,Miami,transit actual_values,44.36
2020-06-08,Miami,transit actual_values,55.74
2020-06-09,Miami,transit actual_values,57.09
2020-06-10,Miami,transit actual_values,57.67
2020-06-11,Miami,transit actual_values,57.6
2020-06-12,Miami,transit actual_values,59.57
2020-06-13,Miami,transit actual_values,54.91
2020-06-14,Miami,transit actual_values,45.74
2020-06-15,Miami,transit actual_values,58.88
2020-06-16,Miami,transit actual_values,60.16
2020-06-17,Miami,transit actual_values,56.02
2020-06-18,Miami,transit actual_values,54.17
2020-06-19,Miami,transit actual_values,57.38
2020-06-20,Miami,transit actual_values,54.49
2020-06-21,Miami,transit actual_values,44.47
2020-06-22,Miami,transit actual_values,60.06
2020-06-23,Miami,transit actual_values,60.59
2020-06-24,Miami,transit actual_values,60.38
2020-06-25,Miami,transit actual_values,59.31
2020-06-26,Miami,transit actual_values,59.11
2020-06-27,Miami,transit actual_values,57.0
2020-06-28,Miami,transit actual_values,48.96
2020-06-29,Miami,transit actual_values,58.33
2020-06-30,Miami,transit actual_values,59.58
2020-07-01,Miami,transit actual_values,57.0
2020-07-02,Miami,transit actual_values,55.23
2020-07-03,Miami,transit actual_values,53.65
2020-07-04,Miami,transit actual_values,44.55
2020-07-05,Miami,transit actual_values,40.57
2020-07-06,Miami,transit actual_values,53.55
2020-07-07,Miami,transit actual_values,56.18
2020-07-08,Miami,transit actual_values,55.24
2020-07-09,Miami,transit actual_values,55.44
2020-07-10,Miami,transit actual_values,55.83
2020-07-11,Miami,transit actual_values,49.9
2020-07-12,Miami,transit actual_values,44.94
2020-07-13,Miami,transit actual_values,56.1
2020-07-14,Miami,transit actual_values,56.45
2020-07-15,Miami,transit actual_values,53.37
2020-07-16,Miami,transit actual_values,54.38
2020-07-17,Miami,transit actual_values,53.38
2020-07-18,Miami,transit actual_values,43.49
2020-07-19,Miami,transit actual_values,43.74
2020-07-20,Miami,transit actual_values,53.98
2020-07-21,Miami,transit actual_values,51.69
2020-07-22,Miami,transit actual_values,49.86
2020-07-23,Miami,transit actual_values,51.94
2020-07-24,Miami,transit actual_values,54.64
2020-07-25,Miami,transit actual_values,50.45
2020-07-26,Miami,transit actual_values,45.14
2020-07-27,Miami,transit actual_values,56.41
2020-07-28,Miami,transit actual_values,56.45
2020-07-29,Miami,transit actual_values,57.35
2020-07-30,Miami,transit actual_values,56.59
2020-07-31,Miami,transit actual_values,56.3
2020-08-01,Miami,transit actual_values,40.02
2020-08-02,Miami,transit actual_values,36.29
2020-08-03,Miami,transit actual_values,54.26
2020-08-04,Miami,transit actual_values,55.27
2020-08-05,Miami,transit actual_values,54.73
2020-08-06,Miami,transit actual_values,55.69
2020-08-07,Miami,transit actual_values,60.71
2020-08-08,Miami,transit actual_values,54.6
2020-08-09,Miami,transit actual_values,47.35
2020-08-10,Miami,transit actual_values,58.55
2020-08-11,Miami,transit actual_values,56.8
2020-08-12,Miami,transit actual_values,56.92
2020-08-13,Miami,transit actual_values,59.96
2020-08-14,Miami,transit actual_values,61.64
2020-08-15,Miami,transit actual_values,53.97
2020-08-16,Miami,transit actual_values,47.82
2020-08-17,Miami,transit actual_values,58.07
2020-08-18,Miami,transit actual_values,59.64
2020-08-19,Miami,transit actual_values,53.55
2020-08-20,Miami,transit actual_values,55.24
2020-08-21,Miami,transit actual_values,60.64
2020-08-22,Miami,transit actual_values,55.24
2020-08-23,Miami,transit actual_values,46.74
2020-08-24,Miami,transit actual_values,56.59
2020-08-25,Miami,transit actual_values,57.67
2020-08-26,Miami,transit actual_values,58.37
2020-08-27,Miami,transit actual_values,57.5
2020-08-28,Miami,transit actual_values,59.98
2020-08-29,Miami,transit actual_values,54.86
2020-08-30,Miami,transit actual_values,46.07
2020-08-31,Miami,transit actual_values,54.45
2020-09-01,Miami,transit actual_values,57.87
2020-09-02,Miami,transit actual_values,56.74
2020-09-03,Miami,transit actual_values,57.19
2020-09-04,Miami,transit actual_values,62.26
2020-09-05,Miami,transit actual_values,56.59
2020-09-06,Miami,transit actual_values,46.55
2020-09-07,Miami,transit actual_values,51.07
2020-09-08,Miami,transit actual_values,57.74
2020-09-09,Miami,transit actual_values,54.81
2020-09-10,Miami,transit actual_values,56.76
2020-09-11,Miami,transit actual_values,60.39
2020-09-12,Miami,transit actual_values,46.98
2020-09-13,Miami,transit actual_values,47.02
2020-09-14,Miami,transit actual_values,59.17
2020-09-15,Miami,transit actual_values,60.37
2020-09-16,Miami,transit actual_values,60.5
2020-09-17,Miami,transit actual_values,64.97
2020-09-18,Miami,transit actual_values,65.62
2020-09-19,Miami,transit actual_values,59.95
2020-09-20,Miami,transit actual_values,51.4
2020-09-21,Miami,transit actual_values,55.49
2020-09-22,Miami,transit actual_values,63.48
2020-09-23,Miami,transit actual_values,61.51
2020-09-24,Miami,transit actual_values,58.92
2020-09-25,Miami,transit actual_values,62.75
2020-09-26,Miami,transit actual_values,58.28
2020-09-27,Miami,transit actual_values,52.4
2020-09-28,Miami,transit actual_values,62.66
2020-09-29,Miami,transit actual_values,61.93
2020-09-30,Miami,transit actual_values,61.36
2020-10-01,Miami,transit actual_values,61.81
2020-10-02,Miami,transit actual_values,61.36
2020-10-03,Miami,transit actual_values,55.47
2020-10-04,Miami,transit actual_values,51.17
2020-10-05,Miami,transit actual_values,63.49
2020-10-06,Miami,transit actual_values,65.66
2020-10-07,Miami,transit actual_values,67.72
2020-10-08,Miami,transit actual_values,66.54
2020-10-09,Miami,transit actual_values,67.64
2020-10-10,Miami,transit actual_values,59.74
2020-10-11,Miami,transit actual_values,54.48
2020-10-12,Miami,transit actual_values,65.4
2020-10-13,Miami,transit actual_values,64.57
2020-10-14,Miami,transit actual_values,64.93
2020-10-15,Miami,transit actual_values,64.67
2020-10-16,Miami,transit actual_values,63.27
2020-10-17,Miami,transit actual_values,61.69
2020-10-18,Miami,transit actual_values,53.27
2020-10-19,Miami,transit actual_values,64.82
2020-10-20,Miami,transit actual_values,62.96
2020-10-21,Miami,transit actual_values,56.02
2020-10-22,Miami,transit actual_values,63.89
2020-10-23,Miami,transit actual_values,70.31
2020-10-24,Miami,transit actual_values,60.15
2020-10-25,Miami,transit actual_values,51.38
2020-10-26,Miami,transit actual_values,70.16
2020-10-27,Miami,transit actual_values,67.81
2020-10-28,Miami,transit actual_values,67.07
2020-10-29,Miami,transit actual_values,68.25
2020-10-30,Miami,transit actual_values,71.6
2020-10-31,Miami,transit actual_values,63.25
2020-11-01,Miami,transit actual_values,56.31
2020-11-02,Miami,transit actual_values,67.27
2020-11-03,Miami,transit actual_values,65.77
2020-11-04,Miami,transit actual_values,62.88
2020-11-05,Miami,transit actual_values,62.0
2020-11-06,Miami,transit actual_values,65.11
2020-11-07,Miami,transit actual_values,52.98
2020-11-08,Miami,transit actual_values,37.87
2020-11-09,Miami,transit actual_values,46.88
2020-11-10,Miami,transit actual_values,65.29
2020-11-11,Miami,transit actual_values,64.24
